Name;Sex;BirthDate;Address;PhoneNumber;Email;SNSUSerNumber;CitizenCardNumber
Ana Clara Novaes;;5/12/1957;Rua  Júlio Dantas|293|4150-447|PORTO;953229638;953229638@gmail.com;161598427;10101137
Isabel Pires;;2/3/1956;Rua  Júlio Dantas|184|4150-446|PORTO;953229639;953229639@gmail.com;161598428;10101138
Caué Moura;;22/06/1956;Rua  Júlio Dantas|8|4150-445|PORTO;953229640;953229640@gmail.com;161598429;10101139
Maria Julia da Luz;;4/4/1956;Rua  Júlio Dinis|542|4050-319|PORTO;953229641;953229641@gmail.com;161598430;10101140
André Aragão;;12/6/1955;Rua  Júlio Dinis|178|4050-323|PORTO;953229642;953229642@gmail.com;161598431;10101141
Francisco Moraes;;24/07/1954;Rua  Júlio Dinis|244|4050-324|PORTO;953229643;953229643@gmail.com;161598432;10101142
Enrico Caldeira;;30/06/1956;Rua  Júlio Dinis|69|4050-325|PORTO;953229644;953229644@gmail.com;161598433;10101143
Thomas Pinto;;27/01/1954;Rua  Júlio Dinis|215|4050-326|PORTO;953229645;953229645@gmail.com;161598434;10101144
Sarah Campos;;19/03/1954;Rua  Júlio Dinis|105|4050-327|PORTO;953229646;953229646@gmail.com;161598435;10101145
Alexandre da Mota;;26/01/1954;Rua  Júlio Dinis|284|4050-319|PORTO;953229647;953229647@gmail.com;161598436;10101146
Brenda Barros;;14/01/1956;Rua  Júlio Dinis|70|4050-320|PORTO;953229648;953229648@gmail.com;161598437;10101147
Daniel Aragão;;3/6/1956;Rua  Júlio Dinis|10|4050-12|PORTO;953229649;953229649@gmail.com;161598438;10101148
Francisco Novaes;;18/09/1956;Rua  Júlio Dinis|38|4050-322|PORTO;953229650;953229650@gmail.com;161598439;10101149
Helena Moreira;;9/11/1956;Rua  Júlio Dinis|234|4050-318|PORTO;953229651;953229651@gmail.com;161598440;10101150
Heitor Porto;;19/02/1958;Rua  Júlio Dinis|200|4099-72|PORTO;953229652;953229652@gmail.com;161598441;10101151
Marcela Moreira;;24/01/1956;Rua  Júlio Dinis|320|4050-318|PORTO;953229653;953229653@gmail.com;161598442;10101152
Alícia Melo;;5/12/1955;Rua  Júlio Dinis|66|4050-318|PORTO;953229654;953229654@gmail.com;161598443;10101153
Dr. Vicente Martins;;29/06/1957;Rua  Júlio Dinis|399|4099-70|PORTO;953229655;953229655@gmail.com;161598444;10101154
Alice da Mota;;23/10/1956;Rua  Júlio Dinis|92|4099-4|PORTO;953229656;953229656@gmail.com;161598445;10101155
Luiz Fernando Ribeiro;;14/11/1959;Rua  Júlio Ramos|540|4200-360|PORTO;953229657;953229657@gmail.com;161598446;10101156
Laura Barros;;24/04/1957;Rua  Júlio Ramos|36|4200-359|PORTO;953229658;953229658@gmail.com;161598447;10101157
Olivia da Rocha;;25/09/1955;Rua  Junquilhos|100|4250-257|PORTO;953229659;953229659@gmail.com;161598448;10101158
Sofia Aragão;;6/3/1953;Rua  Justino Teixeira|425|4300-278|PORTO;953229660;953229660@gmail.com;161598449;10101159
Ian Moraes;;21/07/1952;Rua  Justino Teixeira|79|4300-273|PORTO;953229661;953229661@gmail.com;161598450;10101160
Bianca Carvalho;;15/06/1954;Rua  Justino Teixeira|195|4300-278|PORTO;953229662;953229662@gmail.com;161598451;10101161
Otávio Nunes;;14/10/1957;Rua  Justino Teixeira|382|4300-278|PORTO;953229663;953229663@gmail.com;161598452;10101162
Ana Beatriz Farias;;15/10/1959;Rua  Justino Teixeira|509|4300-279|PORTO;953229664;953229664@gmail.com;161598453;10101163
Dra. Bruna Pinto;;20/04/1960;Rua  Justino Teixeira|431|4300-280|PORTO;953229665;953229665@gmail.com;161598454;10101164
Laura Ramos;;3/11/1957;Rua  Justino Teixeira|529|4300-281|PORTO;953229666;953229666@gmail.com;161598455;10101165
João Guilherme Moraes;;30/08/1952;Rua  Justino Teixeira|25|4300-274|PORTO;953229667;953229667@gmail.com;161598456;10101166
Luiz Gustavo Santos;;23/05/1954;Rua  Justino Teixeira|501|4300-273|PORTO;953229668;953229668@gmail.com;161598457;10101167
Srta. Julia Carvalho;;9/1/1955;Rua  Justino Teixeira|435|4300-275|PORTO;953229669;953229669@gmail.com;161598458;10101168
Isabella Rocha;;19/04/1954;Rua  Justino Teixeira|378|4300-276|PORTO;953229670;953229670@gmail.com;161598459;10101169
Bruna Costela;;5/4/1956;Rua  Justino Teixeira|173|4300-277|PORTO;953229671;953229671@gmail.com;161598460;10101170
Dr. Samuel Rocha;;21/05/1955;Rua  Justino Teixeira|253|4300-278|PORTO;953229672;953229672@gmail.com;161598461;10101171
Stephany Porto;;11/12/1957;Rua  Justino Teixeira|173|4349-5|PORTO;953229673;953229673@gmail.com;161598462;10101172
Pedro Henrique Costela;;4/3/1955;Rua  La Couture|381|4200-361|PORTO;953229674;953229674@gmail.com;161598463;10101173
Srta. Lívia Melo;;16/12/1959;Rua  Álvares Cabral|280|4050-41|PORTO;953229675;953229675@gmail.com;161598464;10101174
Francisco Silveira;;28/04/1957;Rua  Álvares Cabral|592|4050-40|PORTO;953229676;953229676@gmail.com;161598465;10101175
Isabella Carvalho;;22/07/1955;Rua  Lada|432|4050-328|PORTO;953229677;953229677@gmail.com;161598466;10101176
Milena Peixoto;;25/02/1956;Rua  Lagarteiro|480|4300-283|PORTO;953229678;953229678@gmail.com;161598467;10101177
Sra. Sofia Rodrigues;;24/12/1956;Rua  Lagarteiro|495|4300-286|PORTO;953229679;953229679@gmail.com;161598468;10101178
João Miguel Farias;;23/12/1956;Rua  Lagarteiro|452|4300-285|PORTO;953229680;953229680@gmail.com;161598469;10101179
Igor Porto;;14/10/1954;Rua  Lagarteiro|323|4300-284|PORTO;953229681;953229681@gmail.com;161598470;10101180
Natália Carvalho;;23/06/1956;Rua  Lagarteiro|553|4300-283|PORTO;953229682;953229682@gmail.com;161598471;10101181
Sr. Murilo Cardoso;;8/4/1954;Rua  Lage|560|4050-329|PORTO;953229683;953229683@gmail.com;161598472;10101182
Yago Lima;;15/06/1953;Travessa  Lage|10|4050-330|PORTO;953229684;953229684@gmail.com;161598473;10101183
Clara Gonçalves;;24/12/1956;Beco  Lamas|470|4200-362|PORTO;953229685;953229685@gmail.com;161598474;10101184
Vitor Hugo Cardoso;;19/12/1954;Travessa  Lamas|236|4200-363|PORTO;953229686;953229686@gmail.com;161598475;10101185
João Guilherme da Rocha;;18/02/1956;Viela  Lamas|520|4200-364|PORTO;953229687;953229687@gmail.com;161598476;10101186
Davi Peixoto;;19/07/1954;Rua  Lameira de Baixo|548|4300-527|PORTO;953229688;953229688@gmail.com;161598477;10101187
Theo Gomes;;8/5/1956;Rua  Lameira de Baixo|429|4300-294|PORTO;953229689;953229689@gmail.com;161598478;10101188
Renan Dias;;1/2/1951;Rua  Lameira de Baixo|20|4300-293|PORTO;953229690;953229690@gmail.com;161598479;10101189
Nicole Costa;;12/1/1954;Rua  Lameira de Baixo|196|4300-527|PORTO;953229691;953229691@gmail.com;161598480;10101190
João Felipe Azevedo;;3/10/1954;Rua  Lameira de Baixo|531|4300-289|PORTO;953229692;953229692@gmail.com;161598481;10101191
Joana Porto;;30/05/1954;Rua  Lameira de Baixo|91|4300-294|PORTO;953229693;953229693@gmail.com;161598482;10101192
Carlos Eduardo Mendes;;5/6/1957;Rua  Lameira de Cima|214|4350-209|PORTO;953229694;953229694@gmail.com;161598483;10101193
Gabriel Teixeira;;28/03/1956;Rua  Álvaro de CastelÁµes|475|4200-44|PORTO;953229695;953229695@gmail.com;161598484;10101194
Helena Castro;;29/07/1956;Rua  Álvaro de CastelÁµes|189|4200-45|PORTO;953229696;953229696@gmail.com;161598485;10101195
Sabrina Costa;;7/9/1952;Rua  Álvaro de CastelÁµes|464|4200-46|PORTO;953229697;953229697@gmail.com;161598486;10101196
Ana Carolina Lopes;;10/9/1958;Rua  Álvaro de CastelÁµes|493|4200-47|PORTO;953229698;953229698@gmail.com;161598487;10101197
Cecília Alves;;27/02/1955;Rua  Álvaro de CastelÁµes|547|4200-38|PORTO;953229699;953229699@gmail.com;161598488;10101198
Ana Carolina Silva;;20/01/1953;Rua  Álvaro de CastelÁµes|600|4200-37|PORTO;953229700;953229700@gmail.com;161598489;10101199
Clara Monteiro;;6/7/1953;Rua  Álvaro de CastelÁµes|510|4200-39|PORTO;953229701;953229701@gmail.com;161598490;10101200
Pedro Henrique Martins;;5/10/1956;Rua  Álvaro de CastelÁµes|600|4200-40|PORTO;953229702;953229702@gmail.com;161598491;10101201
Ana Carolina Jesus;;5/1/1958;Rua  Álvaro de CastelÁµes|298|4200-41|PORTO;953229703;953229703@gmail.com;161598492;10101202
Rodrigo Souza;;8/11/1957;Rua  Álvaro de CastelÁµes|206|4200-42|PORTO;953229704;953229704@gmail.com;161598493;10101203
João Miguel Jesus;;18/05/1954;Rua  Álvaro de CastelÁµes|141|4200-43|PORTO;953229705;953229705@gmail.com;161598494;10101204
Srta. Yasmin Barros;;12/2/1957;Largo  Lapa|567|4050-69|PORTO;953229706;953229706@gmail.com;161598495;10101205
Sr. Vinicius da Paz;;19/01/1949;Rua  Lapa|358|4050-332|PORTO;953229707;953229707@gmail.com;161598496;10101206
Milena Silva;;19/05/1951;Travessa  Lapa|349|4050-333|PORTO;953229708;953229708@gmail.com;161598497;10101207
Larissa Moraes;;9/1/1951;Calçada  Laranjeiras|265|4150-450|PORTO;953229709;953229709@gmail.com;161598498;10101208
Sra. Maria Cecília Peixoto;;11/12/1951;Rua  Laranjeiras|344|4150-451|PORTO;953229710;953229710@gmail.com;161598499;10101209
Alexia Gonçalves;;26/01/1952;Travessa  Laranjeiras|388|4150-452|PORTO;953229711;953229711@gmail.com;161598500;10101210
Luiza Costela;;5/9/1950;Rua  Latino Coelho|480|4000-316|PORTO;953229712;953229712@gmail.com;161598501;10101211
Pedro Henrique das Neves;;16/07/1951;Rua  Latino Coelho|146|4000-315|PORTO;953229713;953229713@gmail.com;161598502;10101212
Ana Lívia Barros;;18/10/1953;Rua  Latino Coelho|382|4000-313|PORTO;953229714;953229714@gmail.com;161598503;10101213
Kamilly Moreira;;20/07/1952;Rua  Latino Coelho|248|4000-314|PORTO;953229715;953229715@gmail.com;161598504;10101214
Laís Rodrigues;;8/6/1950;Rua  Latino Coelho|146|4049-32|PORTO;953229716;953229716@gmail.com;161598505;10101215
Henrique Castro;;5/8/1950;Rua  Latino Coelho|239|4049-72|PORTO;953229717;953229717@gmail.com;161598506;10101216
Eduardo Almeida;;8/8/1951;Calçada  Leal|358|4000-318|PORTO;953229718;953229718@gmail.com;161598507;10101217
Dr. Lucas Pereira;;20/02/1951;Travessa  Álvaro de CastelÁµes|477|4200-49|PORTO;953229719;953229719@gmail.com;161598508;10101218
Melissa Lima;;25/10/1950;Travessa  Álvaro de CastelÁµes|32|4200-50|PORTO;953229720;953229720@gmail.com;161598509;10101219
Bruno Melo;;18/02/1948;Travessa  Álvaro de CastelÁµes|580|4200-48|PORTO;953229721;953229721@gmail.com;161598510;10101220
Heloísa Viana;;15/09/1951;Largo  Leal|298|4000-319|PORTO;953229722;953229722@gmail.com;161598511;10101221
Vicente Nunes;;20/10/1951;Rua  Bairro do Leal|47|4000-320|PORTO;953229723;953229723@gmail.com;161598512;10101222
Marina Mendes;;18/12/1952;Travessa  Leal|536|4000-321|PORTO;953229724;953229724@gmail.com;161598513;10101223
Maria Cecília Jesus;;23/09/1952;Rua  Leça|307|4150-453|PORTO;953229725;953229725@gmail.com;161598514;10101224
Dra. Joana Ferreira;;26/06/1951;Rua  Leonardo Coimbra|472|4200-365|PORTO;953229726;953229726@gmail.com;161598515;10101225
Enzo Gabriel Pires;;4/4/1952;Rua  Levada|313|4300-295|PORTO;953229727;953229727@gmail.com;161598516;10101226
Joaquim Pinto;;7/7/1951;Travessa  Levada|107|4300-296|PORTO;953229728;953229728@gmail.com;161598517;10101227
Davi Lucas Porto;;8/4/1948;Rua  Álvaro Gomes|454|4150-64|PORTO;953229729;953229729@gmail.com;161598518;10101228
André da Mata;;5/11/1948;Rua  Álvaro Gomes|137|4150-63|PORTO;953229730;953229730@gmail.com;161598519;10101229
Sr. Cauã Nogueira;;13/03/1950;Praça  Liberdade|160|4000-322|PORTO;953229731;953229731@gmail.com;161598520;10101230
Emilly Azevedo;;13/02/1950;Praça  Liberdade|261|4049-66|PORTO;953229732;953229732@gmail.com;161598521;10101231
Sr. Noah Pinto;;7/2/1952;Rua  Liberdade|298|4050-335|PORTO;953229733;953229733@gmail.com;161598522;10101232
Sr. Vitor Gabriel Gomes;;7/3/1952;Rua  Liberdade|599|4050-334|PORTO;953229734;953229734@gmail.com;161598523;10101233
Sophie Pinto;;26/03/1950;Travessa  Liceiras|97|4000-323|PORTO;953229735;953229735@gmail.com;161598524;10101234
Ana Rocha;;15/04/1950;Escadas  Carolina Michaelis Vasconcelos|22|4050-336|PORTO;953229736;953229736@gmail.com;161598525;10101235
Sr. Kevin Gonçalves;;19/07/1950;Rua  Lidador|176|4100-307|PORTO;953229737;953229737@gmail.com;161598526;10101236
Emanuella Rodrigues;;6/6/1950;Rua  Lidador|304|4100-308|PORTO;953229738;953229738@gmail.com;161598527;10101237
Henrique da Cruz;;27/12/1952;Rua  Lidador|101|4100-309|PORTO;953229739;953229739@gmail.com;161598528;10101238
Noah da Rocha;;6/12/1951;Rua  Lidador|569|4100-304|PORTO;953229740;953229740@gmail.com;161598529;10101239
Davi Castro;;17/08/1952;Rua  Lidador|167|4100-305|PORTO;953229741;953229741@gmail.com;161598530;10101240
Laís Nunes;;27/03/1952;Praça  Liége|334|4150-455|PORTO;953229742;953229742@gmail.com;161598531;10101241
Maria Fernanda Nascimento;;15/03/1953;Rua  Lilases|354|4350-212|PORTO;953229743;953229743@gmail.com;161598532;10101242
Dra. Marcela Rocha;;30/11/1950;Rua  Lima|231|4200-366|PORTO;953229744;953229744@gmail.com;161598533;10101243
Davi Luiz Rezende;;22/05/1951;Rua  Lima Júnior|554|4200-368|PORTO;953229745;953229745@gmail.com;161598534;10101244
Sr. Thales Pereira;;31/03/1951;Rua  Lima Júnior|309|4200-367|PORTO;953229746;953229746@gmail.com;161598535;10101245
Luana Moraes;;28/05/1951;Rua  Limpopo|401|4250-264|PORTO;953229747;953229747@gmail.com;161598536;10101246
Miguel Teixeira;;3/4/1950;Rua  Alves Redol|584|4050-43|PORTO;953229748;953229748@gmail.com;161598537;10101247
João Lucas Vieira;;16/04/1949;Rua  Alves Redol|473|4050-532|PORTO;953229749;953229749@gmail.com;161598538;10101248
Sra. Maria Luiza Costa;;5/5/1951;Rua  Alves Redol|386|4050-43|PORTO;953229750;953229750@gmail.com;161598539;10101249
Melissa Gomes;;12/10/1949;Rua  Alves Redol|402|4050-42|PORTO;953229751;953229751@gmail.com;161598540;10101250
Nina Cavalcanti;;19/01/1952;Rua  Lindo Vale|336|4200-371|PORTO;953229752;953229752@gmail.com;161598541;10101251
Camila Cunha;;31/01/1949;Rua  Lindo Vale|353|4200-372|PORTO;953229753;953229753@gmail.com;161598542;10101252
Clarice Carvalho;;26/02/1953;Rua  Lindo Vale|246|4200-369|PORTO;953229754;953229754@gmail.com;161598543;10101253
Gabriel Lopes;;11/9/1952;Rua  Lindo Vale|226|4200-370|PORTO;953229755;953229755@gmail.com;161598544;10101254
Amanda Teixeira;;4/6/1950;Rua  Linhas de Elvas|586|4350-213|PORTO;953229756;953229756@gmail.com;161598545;10101255
Sarah Almeida;;30/04/1950;Rua  Lírios|72|4250-265|PORTO;953229757;953229757@gmail.com;161598546;10101256
Eduarda Barros;;14/02/1954;Rua  Lis|593|4200-373|PORTO;953229758;953229758@gmail.com;161598547;10101257
Felipe Oliveira;;19/07/1951;Praça  Lisboa|175|4050-337|PORTO;953229759;953229759@gmail.com;161598548;10101258
Srta. Melissa da Mota;;7/1/1950;Largo  Lóios|486|4050-338|PORTO;953229760;953229760@gmail.com;161598549;10101259
João Felipe Fernandes;;13/09/1950;Rua  Lomba|425|4300-301|PORTO;953229761;953229761@gmail.com;161598550;10101260
Davi Luiz da Mata;;23/10/1950;Rua  Lomba|304|4300-300|PORTO;953229762;953229762@gmail.com;161598551;10101261
Joaquim Ferreira;;12/11/1954;Rua  Lomba|210|4300-299|PORTO;953229763;953229763@gmail.com;161598552;10101262
Lucas Alves;;3/9/1950;Rua  Lomba|513|4300-297|PORTO;953229764;953229764@gmail.com;161598553;10101263
Caio da Costa;;24/02/1950;Rua  Lomba|439|4300-298|PORTO;953229765;953229765@gmail.com;161598554;10101264
Maria Luiza Cardoso;;14/01/1950;Travessa  Lomba|429|4300-303|PORTO;953229766;953229766@gmail.com;161598555;10101265
Noah da Cruz;;8/11/1952;Travessa  Lomba|108|4300-302|PORTO;953229767;953229767@gmail.com;161598556;10101266
Fernando Santos;;31/12/1951;Rua  Lopo Soares de Albergaria|271|4100-310|PORTO;953229768;953229768@gmail.com;161598557;10101267
Catarina Pinto;;29/06/1949;Rua  Loureiro|109|4000-328|PORTO;953229769;953229769@gmail.com;161598558;10101268
Bryan Freitas;;10/8/1950;Rua  Loureiro|148|4000-326|PORTO;953229770;953229770@gmail.com;161598559;10101269
Stephany Rocha;;17/01/1949;Rua  Loureiro|83|4000-327|PORTO;953229771;953229771@gmail.com;161598560;10101270
Dr. Gabriel Viana;;18/03/1952;Rua  Loureiro|150|4000-326|PORTO;953229772;953229772@gmail.com;161598561;10101271
Rafael Rodrigues;;6/7/1950;Travessa  Loureiro|221|4000-329|PORTO;953229773;953229773@gmail.com;161598562;10101272
Rodrigo Correia;;22/04/1952;Rua  Lourenço|230|4300-306|PORTO;953229774;953229774@gmail.com;161598563;10101273
Dr. Danilo Ferreira;;18/04/1952;Rua  Lourenço|583|4300-305|PORTO;953229775;953229775@gmail.com;161598564;10101274
Fernanda da Cruz;;16/02/1949;Rua  Lousada|110|4100-311|PORTO;953229776;953229776@gmail.com;161598565;10101275
Natália Nascimento;;6/5/1953;Rua  Lugarinho|16|4250-268|PORTO;953229777;953229777@gmail.com;161598566;10101276
João Miguel Ribeiro;;28/06/1949;Rua  Lugarinho|417|4250-267|PORTO;953229778;953229778@gmail.com;161598567;10101277
Isadora da Rosa;;21/11/1954;Rua  Lugarinho|178|4250-266|PORTO;953229779;953229779@gmail.com;161598568;10101278
Ana Luiza Viana;;30/07/1952;Rua  Luís de Aguiar|409|4250-270|PORTO;953229780;953229780@gmail.com;161598569;10101279
Noah Porto;;7/7/1949;Rua  Luís de Aguiar|175|4250-269|PORTO;953229781;953229781@gmail.com;161598570;10101280
Dra. Ana Clara da Cunha;;31/03/1951;Praceta  Luís António Verney|541|4100-312|PORTO;953229782;953229782@gmail.com;161598571;10101281
Catarina Silva;;29/03/1949;Rua  Luís Cruz|318|4150-468|PORTO;953229783;953229783@gmail.com;161598572;10101282
Fernando Teixeira;;25/03/1953;Rua  Luís Cruz|539|4150-467|PORTO;953229784;953229784@gmail.com;161598573;10101283
Raul Silveira;;28/01/1950;Travessa  Luís Cruz|277|4150-469|PORTO;953229785;953229785@gmail.com;161598574;10101284
Otávio Silveira;;21/02/1953;Rua  Luís Serrão Pimentel|455|4150-474|PORTO;953229786;953229786@gmail.com;161598575;10101285
Daniela Silva;;21/06/1950;Rua  Luís Veiga Leitão|487|4099-6|PORTO;953229787;953229787@gmail.com;161598576;10101286
Lucas Gabriel Martins;;2/9/1950;Rua  Luís Veiga Leitão|163|4050-339|PORTO;953229788;953229788@gmail.com;161598577;10101287
Maria Eduarda Campos;;11/7/1948;Rua  Luís Woodhouse|282|4200-378|PORTO;953229789;953229789@gmail.com;161598578;10101288
Ian da Mata;;23/02/1948;Rua  Luís Woodhouse|579|4200-379|PORTO;953229790;953229790@gmail.com;161598579;10101289
Bárbara Rocha;;12/3/1952;Rua  Luís Woodhouse|511|4200-376|PORTO;953229791;953229791@gmail.com;161598580;10101290
Dra. Laís Moura;;21/04/1949;Rua  Luís Woodhouse|345|4200-377|PORTO;953229792;953229792@gmail.com;161598581;10101291
Mirella Cardoso;;8/7/1950;Rua  Lumiar|3|4350-219|PORTO;953229793;953229793@gmail.com;161598582;10101292
Luiza Moreira;;13/02/1951;Rua  Luz Soriano|72|4200-381|PORTO;953229794;953229794@gmail.com;161598583;10101293
Sra. Alice Campos;;1/1/1950;Rua  Luz Soriano|251|4200-380|PORTO;953229795;953229795@gmail.com;161598584;10101294
Cauã Martins;;17/03/1952;Travessa  Luz Soriano|203|4200-382|PORTO;953229796;953229796@gmail.com;161598585;10101295
Maria Cecília da Paz;;10/9/1951;Rua  Macau|311|4100-315|PORTO;953229797;953229797@gmail.com;161598586;10101296
Ana Carolina da Costa;;9/6/1953;Calçada  Maceda|156|4300-307|PORTO;953229798;953229798@gmail.com;161598587;10101297
Luigi Peixoto;;23/10/1952;Largo  Maceda|156|4300-308|PORTO;953229799;953229799@gmail.com;161598588;10101298
Lavínia Oliveira;;19/01/1951;Rua  Maceda|211|4300-309|PORTO;953229800;953229800@gmail.com;161598589;10101299
Isaac Dias;;20/02/1953;Rua  Amália Luazes|420|4200-52|PORTO;953229801;953229801@gmail.com;161598590;10101300
Paulo da Paz;;24/03/1955;Travessa  Maceda|155|4300-310|PORTO;953229802;953229802@gmail.com;161598591;10101301
Sr. Luiz Fernando Gomes;;18/06/1952;Viela  Maceda|382|4300-311|PORTO;953229803;953229803@gmail.com;161598592;10101302
Dr. Kaique Moraes;;10/6/1950;Beco  Machado|140|4100-316|PORTO;953229804;953229804@gmail.com;161598593;10101303
Sabrina Moraes;;26/02/1950;Rua  Macieiras|13|4100-317|PORTO;953229805;953229805@gmail.com;161598594;10101304
Sabrina Pinto;;5/12/1952;Rua  Macieirinha|505|4050-341|PORTO;953229806;953229806@gmail.com;161598595;10101305
Alice Pereira;;15/09/1953;Rua  Madeira|288|4000-331|PORTO;953229807;953229807@gmail.com;161598596;10101306
Srta. Marina Azevedo;;26/10/1952;Rua  Madeira|179|4000-330|PORTO;953229808;953229808@gmail.com;161598597;10101307
Sr. Davi Lucas Pereira;;10/1/1951;Rua  Madressilvas|227|4350-220|PORTO;953229809;953229809@gmail.com;161598598;10101308
Dr. Henrique Farias;;5/5/1952;Praceta Maestro Afonso Valentim|23|4300-11|PORTO;953229810;953229810@gmail.com;161598599;10101309
João Lucas Castro;;30/05/1950;Largo Maestro Miguel Ângelo|93|4150-489|PORTO;953229811;953229811@gmail.com;161598600;10101310
